home_gid9,car_tt_kfreq,pt_tt_kfreq,car_tt_kdist,pt_tt_kdist,poi_count,log_poi,pt_tt_diff,log_pt_diff,perc_pt_diff
8908d1b960bffff,5.73834750441559,5.73834750441559,5.73834750441559,5.73834750441559,0.0,0.0,0.0,0.0,0.0
8908d1b960fffff,18.90985449175268,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8908d1ba24fffff,5.728041054582866,5.728041054582866,5.799150691201169,5.799150691201169,12.0,2.5649493574615367,0.0711096366183028,0.0105136813282304,0.0122620777429003
8908d1ba64bffff,35.02167726408122,35.02167726408122,8.916315377531335,8.916315377531335,1.0,0.6931471805599453,26.10536188654989,1.2899394848817,2.927819483856984
8908d1bb117ffff,9.598478343572044,16.079551230034777,10.312083223048738,16.809089145813957,39.0,3.688879454113936,0.7295379157791793,0.0418270397150704,0.0434013948912192
8908d1bb163ffff,20.5289738982208,24.5,7.0,22.0,3.0,1.3862943611198906,2.5,0.1031842362352306,0.1136363636363636
8908d1bb17bffff,33.64330930093952,31.0,56.32640581552784,31.0,2.0,1.0986122886681098,0.0,0.0,0.0
8908d1bb3bbffff,13.0,72.0,9.06462073385229,39.04119864601294,4.0,1.6094379124341005,32.95880135398706,0.6005505509353415,0.8442056723930264
8908d1bb42fffff,22.60028633110231,36.31453523629027,28.00078193891989,39.90959481412935,1.0,0.6931471805599453,3.5950595778390806,0.0919816922073701,0.0900800821101372
8908d1bb517ffff,20.0,100.65369920292872,17.0,37.47903611634872,6.0,1.9459101490553132,63.17466308658,0.9714583544482678,1.6855999949001514
8908d1bb58fffff,11.0,49.0,11.0,49.0,3.0,1.3862943611198906,0.0,0.0,0.0
8908d1bb5d3ffff,32.59468683107909,104.7847115155546,18.0,49.86514586101467,4.0,1.6094379124341005,54.91956565453994,0.7322280734966142,1.1013617769737016
8908d1bb697ffff,403.4475702597548,180.0,56.0,56.0,1.0,0.6931471805599453,124.0,1.1554457634312758,2.2142857142857144
8908d1c6d93ffff,22.704775293554736,14.725312774976349,5.780907561646262,5.780907561646262,4.0,1.6094379124341005,8.944405213330086,0.8411607410453319,1.5472320077685062
8908d2618c3ffff,5.831328696873716,6.0,5.831328696873716,6.0,0.0,0.0,0.0,0.0,0.0
8908d269923ffff,6.109246307264868,6.109246307264868,5.931414305553465,5.931414305553465,0.0,0.0,0.177832001711403,0.0253323567173133,0.0299813826096926
8908d26dc07ffff,9.303336316585494,43.73002684926944,6.566530281710305,19.09877253539274,3.0,1.3862943611198906,24.631254313876696,0.7999862723871178,1.289677348019695
8908d26ea13ffff,12.0,110.0,12.0,110.0,0.0,0.0,0.0,0.0,0.0
8908d26ec1bffff,1565.0300547252266,110.0,67.15643604684341,110.0,8.0,2.1972245773362196,0.0,0.0,0.0
8908d26ec4bffff,26.040652172973893,7.0,39.0,7.0,23.0,3.1780538303479458,0.0,0.0,0.0
8908d26eeb3ffff,22.2156418188064,27.254374400271143,9.0,16.07973092840519,3.0,1.3862943611198906,11.174643471865952,0.5033558570022576,0.6949521432678767
8908d2792d3ffff,11.37363773045221,11.37363773045221,11.37363773045221,11.37363773045221,2.0,1.0986122886681098,0.0,0.0,0.0
8908d424467ffff,23.947590904996805,43.83031156315085,9.969985470099274,25.500425575900707,0.0,0.0,18.329885987250144,0.5257237156927013,0.7188070619720514
8908d4d4e17ffff,22.0320674258337,22.0320674258337,5.672143285600237,5.672143285600237,10.0,2.3978952727983707,16.35992414023346,1.2389463403051988,2.884257910368042
8908d812673ffff,8.498568131127172,14.796388253757629,7.404666447311446,10.71788144403876,0.0,0.0,4.078506809718869,0.2986653187190256,0.380532928173722
8908f24952bffff,6.296553490663753,6.296553490663753,6.296553490663753,6.296553490663753,3.0,1.3862943611198906,0.0,0.0,0.0
8908f24b543ffff,15.890715614632589,136.85810539311152,15.5,86.5660492772012,0.0,0.0,50.29205611591031,0.453831576894756,0.5809674408828043
8908f259007ffff,17.025040454999225,107.986376156565,14.5,44.07025132492751,3.0,1.3862943611198906,63.91612483163749,0.8830004720168905,1.4503235835980934
8908f259027ffff,20.0,85.25,12.0,57.5,6.0,1.9459101490553132,27.75,0.3882233016736585,0.4826086956521739
8908f259067ffff,19.6,90.0,11.0,35.61264426323622,17.0,2.8903717578961645,54.38735573676378,0.9104658540980064,1.5271922897595431
8908f259073ffff,5.798520433932764,5.798520433932764,5.798520433932764,5.798520433932764,6.0,1.9459101490553132,0.0,0.0,0.0
8908f259077ffff,13.944014051133342,40.04373398436124,11.0,40.04373398436124,5.0,1.791759469228055,0.0,0.0,0.0
8908f259107ffff,8.404412544709766,32.19196351854484,8.3833851280963,32.0,4.0,1.6094379124341005,0.1919635185448385,0.0058002224596274,0.0059988599545262
8908f259113ffff,10.85123810209575,26.171589711605236,8.38941991854475,10.720078811779077,6.0,1.9459101490553132,15.45151089982616,0.8408684228583243,1.441361688763729
8908f259117ffff,12.5,30.0,6.0,9.5,5.0,1.791759469228055,20.5,1.0826119473216689,2.1578947368421053
8908f25911bffff,6.935928049792613,18.081295084915656,6.0,13.0,9.0,2.302585092994046,5.081295084915656,0.3096512106692786,0.3908688526858196
8908f25914fffff,16.97354140756403,34.40480176430926,8.0,11.0,6.0,1.9459101490553132,23.404801764309266,1.081940804212624,2.127709251300842
8908f259153ffff,8.433066763469954,22.73751161126143,7.643070086084812,18.655862111438196,10.0,2.3978952727983707,4.081649499823232,0.1886809451842763,0.2187864316021456
8908f25918bffff,5.981493417478732,9.90746708739366,5.981493417478732,9.90746708739366,7.0,2.0794415416798357,0.0,0.0,0.0
8908f25918fffff,13.008867153747074,13.008867153747074,18.026927103113188,18.026927103113188,5.0,1.791759469228055,5.018059949366114,0.3061646945699445,0.2783646885940706
8908f2591b7ffff,12.825084607123728,70.43352674831856,12.925175564796696,70.69058171992,0.0,0.0,0.2570549716014483,0.003592060775067,0.0036363397407014
8908f2591c3ffff,15.022015288891398,109.22895900447054,11.318070074282131,70.70792877253416,13.0,2.6390573296152584,38.52103023193638,0.4299583239877771,0.5447908162584946
8908f2591c7ffff,284.1008359872425,19.19787460239013,13.527111320284964,18.99700015198013,11.0,2.4849066497880004,0.2008744504099979,0.0099951112649168,0.010574008991049
8908f2591cfffff,9.331381204003089,24.5,7.854700102689955,24.5,13.0,2.6390573296152584,0.0,0.0,0.0
8908f25926bffff,25.889141130565264,8.0,20.58727811375481,8.0,66.0,4.204692619390966,0.0,0.0,0.0
8908f25926fffff,16.75,67.5,10.680664758315991,10.371046459995211,38.0,3.6635616461296463,57.12895354000479,1.7957634048019813,5.508504253680796
8908f259303ffff,24.073501511546148,39.769917112824345,11.398125081234404,7.0,13.0,2.6390573296152584,32.769917112824345,1.628502942105952,4.681416730403478
8908f259307ffff,15.0,81.0,15.0,81.0,23.0,3.1780538303479458,0.0,0.0,0.0
8908f25930bffff,12.879639367779806,43.4090036536563,5.781527481668176,7.0,18.0,2.9444389791664403,36.4090036536563,1.714000692192505,5.201286236236614
8908f25930fffff,12.0,54.0,9.985811717815825,39.90068202471076,22.0,3.1354942159291497,14.09931797528924,0.2961864469019475,0.3533603251833499
8908f259317ffff,18.245342967926064,78.66666666666667,18.078676301259396,41.05110685011414,22.0,3.1354942159291497,37.61555981655253,0.6389655549527196,0.9163104896024976
8908f25931bffff,37.1564952860817,37.1564952860817,5.729865445571269,5.729865445571269,10.0,2.3978952727983707,31.42662984051043,1.735140849526242,5.484706427932041
8908f259337ffff,14.32246009860551,78.21997576398995,8.0,29.25,11.0,2.4849066497880004,48.96997576398995,0.9627323017839008,1.674187205606494
8908f25933bffff,12.0,85.0,12.0,85.0,19.0,2.995732273553991,0.0,0.0,0.0
8908f25934bffff,19.324101298358386,55.99243915922547,10.942614075951248,32.0,12.0,2.5649493574615367,23.99243915922547,0.5464110512403901,0.7497637237257959
8908f259357ffff,16.75515537538716,81.40850994001656,9.626352025756734,35.07128816741877,16.0,2.833213344056216,46.337221772597786,0.8261915002897697,1.3212295354364847
8908f259363ffff,14.080109592194605,54.71573188321918,6.980949940831695,19.25,19.0,2.995732273553991,35.46573188321918,1.0121077530572498,1.842375682245152
8908f25936bffff,31.33571459154764,31.33571459154764,5.807266200118558,5.807266200118558,15.0,2.772588722239781,25.52844839142908,1.5581817337643198,4.395949404025582
8908f25936fffff,8.147928710479086,44.500226034155006,13.0,71.0,13.0,2.6390573296152584,26.49977396584499,0.4589488252878633,0.3732362530400703
8908f259373ffff,6.0,9.0,6.0,9.0,19.0,2.995732273553991,0.0,0.0,0.0
8908f259377ffff,16.192279095686416,44.09656605431913,15.0,58.22981824581878,13.0,2.6390573296152584,14.133252191499643,0.2726189987599037,0.2427150318731157
8908f259383ffff,18.0,98.0,14.5,16.591295577730683,12.0,2.5649493574615367,81.40870442226932,1.7277156398774118,4.90671171765142
8908f25938bffff,19.354750590851246,73.92122328608751,14.0,64.0,15.0,2.772588722239781,9.92122328608751,0.1420499354445432,0.1550191138451173
8908f25939bffff,6.673536134795971,13.673536134795972,6.0,7.0,20.0,3.044522437723423,6.673536134795972,0.6066040667449988,0.9533623049708532
8908f2593afffff,15.05616869354119,61.89821529611343,8.09063596764598,19.84063596764598,16.0,2.833213344056216,42.05757932846745,1.1046130565319512,2.119769718926879
8908f2593b7ffff,30.88735651513545,41.06862088705987,7.87046607865372,20.0,9.0,2.302585092994046,21.068620887059872,0.6947796779549456,1.0534310443529935
8908f2593c3ffff,11.25,51.416666666666664,10.5,41.5,7.0,2.0794415416798357,9.916666666666664,0.2097205309820689,0.2389558232931726
8908f259567ffff,47.73081410012884,47.73081410012884,51.351702433982695,51.351702433982695,4.0,1.6094379124341005,3.620888333853856,0.071672893957098,0.0705115538965594
8908f259a7bffff,17.669120639772093,90.90641058631876,14.846044948035878,78.0148329273226,0.0,0.0,12.89157765899617,0.1511351896204376,0.1652452126764888
8908f259b4fffff,26.04456253682157,54.538793573964014,8.62702743879691,26.62749385851892,0.0,0.0,27.911299715445093,0.6982703287071592,1.0482135443818887
8908f259edbffff,10.41711962153274,29.16711962153274,10.41711962153274,29.16711962153274,9.0,2.302585092994046,0.0,0.0,0.0
8908f26d493ffff,64.96937394820013,64.96937394820013,5.84511133731359,5.84511133731359,0.0,0.0,59.12426261088654,2.2656558791396293,10.115164485140504
891105989c3ffff,25.402544073259733,25.652544073259733,6.093500340423642,6.593500340423642,0.0,0.0,19.05904373283609,1.2555919454477409,2.8905805336792505
8911202f48bffff,5.848642339623243,6.969314879555754,5.848642339623243,6.969314879555754,4.0,1.6094379124341005,0.0,0.0,0.0
8911204b4dbffff,23.04299717169275,31.966674560976177,23.04299717169275,31.966674560976177,13.0,2.6390573296152584,0.0,0.0,0.0
891120c2b8fffff,19.96229214801409,19.96229214801409,5.718999471061518,5.718999471061518,36.0,3.610917912644224,14.24329267695257,1.1377859564652362,2.4905217685408942
891120d122bffff,18.02408337117257,39.66544514609849,17.0,15.0,4.0,1.6094379124341005,24.66544514609849,0.9327899959832138,1.6443630097398994
891120d903bffff,6.263284451237077,9.827691645366942,6.102415202518693,7.483074936100825,2.0,1.0986122886681098,2.344616709266117,0.244033899356467,0.3133226286369139
891120d90cbffff,16.188198698942173,55.92972853956856,8.334704064202949,26.33470406420295,1.0,0.6931471805599453,29.59502447536561,0.73366056860299,1.123803191530618
891120d90cfffff,16.018756003133333,70.70789001058775,12.533459583111693,36.77150754517025,1.0,0.6931471805599453,33.936382465417495,0.6410457337872408,0.9228988619443989
891120d9253ffff,27.389637856365287,80.83852651339322,27.675792718406328,80.83852651339322,10.0,2.3978952727983707,0.0,0.0,0.0
891120d92dbffff,23.330393768919908,23.0,18.570744310265365,23.0,20.0,3.044522437723423,0.0,0.0,0.0
891120d96c7ffff,5.75896093185333,6.0,5.75896093185333,6.0,5.0,1.791759469228055,0.0,0.0,0.0
891120d9c17ffff,43.72423768118064,180.0,16.272490030460744,68.70848122435237,1.0,0.6931471805599453,111.29151877564765,0.9541750390604848,1.6197639184054988
891120d9c37ffff,13.369804576590004,58.867545802806305,13.369804576590004,58.867545802806305,0.0,0.0,0.0,0.0,0.0
891120da04bffff,10.70442446025895,43.265285000193245,5.719826090118544,5.719826090118544,2.0,1.0986122886681098,37.5454589100747,1.885138460788542,6.56409099132183
891120da053ffff,25.86764369233162,55.5,19.470574769326472,55.5,3.0,1.3862943611198906,0.0,0.0,0.0
891120da60bffff,44.593602756523026,39.25843470016629,12.700833834106678,14.408243927730386,6.0,1.9459101490553132,24.850190772435905,0.9604168535090682,1.7247202988150934
891120da657ffff,26.946761757353812,54.4637937517559,9.937631345116962,54.5,6.0,1.9459101490553132,0.036206248244099,0.0006525777157539,0.0006643348301669
891120da667ffff,11.666666666666666,7.0,6.0,7.0,7.0,2.0794415416798357,0.0,0.0,0.0
891120da6c7ffff,6.126834832790189,6.126834832790189,6.126834832790189,6.126834832790189,7.0,2.0794415416798357,0.0,0.0,0.0
891120da833ffff,21.61938576284749,180.0,11.0,15.35815728854247,0.0,0.0,164.64184271145754,2.4037703416097083,10.72015604595247
891120db01bffff,20.924142245759754,21.81946169804786,18.939799384228102,7.177782534495313,0.0,0.0,14.641679163552547,1.0261927250508325,2.0398610703496383
891120db0c7ffff,37.73503211210237,49.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0
891120db257ffff,34.22558565224446,13.0,6.0,13.0,3.0,1.3862943611198906,0.0,0.0,0.0
891120db2cfffff,11.721513108314811,33.09651310831481,8.846513108314811,27.846513108314813,3.0,1.3862943611198906,5.2499999999999964,0.1672060013200562,0.1885334792036269
891120db2dbffff,43.046887215375016,84.0,16.0,48.5,2.0,1.0986122886681098,35.5,0.5406785869156718,0.7319587628865979
891120db587ffff,83.99286469268475,180.0,18.857674954360164,63.202234808312696,2.0,1.0986122886681098,116.7977651916873,1.0364590110774392,1.8480005579854184
891120db6cfffff,29.47331911918954,6.875625007848241,27.25172043760128,7.0,5.0,1.791759469228055,0.1243749921517594,0.0156689940414924,0.0177678560216799
891120db6dbffff,55.97411362601905,42.85634652509983,7.450069543266903,10.0,25.0,3.258096538021482,32.85634652509983,1.3830241681605182,3.285634652509983
89112125b87ffff,5.941026681951378,8.76410672780551,6.0,9.0,0.0,0.0,0.2358932721944899,0.023872009776912,0.0262103635771655
8911212c9dbffff,5.992218674742292,5.992218674742292,5.992218674742292,5.992218674742292,1.0,0.6931471805599453,0.0,0.0,0.0
89112132943ffff,6.383917964323511,7.491662590254431,5.819717580398902,5.819717580398902,0.0,0.0,1.6719450098555289,0.2192667498927798,0.287289715825167
8911213294bffff,5.868513702210545,130.99516760509394,5.881590498709337,10.0,0.0,0.0,120.99516760509394,2.4848700400655535,12.099516760509394
891121355cfffff,36.70413756784831,13.579317866968047,19.21641266038226,7.9492234151358065,0.0,0.0,5.630094451832241,0.4880371806921979,0.7082571664940499
891121401abffff,5.735030322274852,5.735030322274852,5.681167884419061,5.681167884419061,0.0,0.0,0.0538624378557912,0.0080295067820219,0.0094808741708746
891121915cfffff,13.604508250187235,55.61080494482734,11.0,40.0,7.0,2.0794415416798357,15.610804944827343,0.3226278003710154,0.3902701236206836
891121a647bffff,19.309476624974124,5.964214937461184,6.119864616354548,5.964214937461184,0.0,0.0,0.0,0.0,0.0
891121ac137ffff,13.757256582291308,39.2235785195083,19.5,55.596824596188675,0.0,0.0,16.373246076680374,0.3414995270751806,0.2944996624465996
891121ac147ffff,50.77344636066545,5.74534823278853,26.0,5.74534823278853,3.0,1.3862943611198906,0.0,0.0,0.0
891121ac9a7ffff,5.964817921389742,6.279127561851844,5.725718400355435,5.962136365274544,1.0,0.6931471805599453,0.3169911965773,0.0445246383413828,0.0531673845005561
891121ac9d3ffff,13.365131595540308,5.730263191080615,13.365131595540308,5.730263191080615,3.0,1.3862943611198906,0.0,0.0,0.0
891121aca03ffff,44.0,38.0,8.038406837867567,22.148061114703346,2.0,1.0986122886681098,15.851938885296654,0.5216506222494575,0.7157258056676162
891121addcbffff,5.801716661044748,5.801716661044748,5.801716661044748,5.801716661044748,1.0,0.6931471805599453,0.0,0.0,0.0
891121ade07ffff,30.0,121.0,27.5,121.0,0.0,0.0,0.0,0.0,0.0
891121ae847ffff,10.14636417695011,6.804959824771094,5.80961168394306,6.785398627406016,0.0,0.0,0.0195611973650784,0.0025093980603392,0.0028828368735878
891121aea1bffff,33.880935017433764,180.0,10.0,15.59443415154475,0.0,0.0,164.40556584845524,2.3894296842019016,10.542579759597729
891121aeac7ffff,22.4196112089469,96.0775259818881,14.75,26.75,0.0,0.0,69.3275259818881,1.2522740560178651,2.5916832142761907
891121aee73ffff,7.298452143863919,15.811986122992389,7.096904287727838,15.5,8.0,2.1972245773362196,0.3119861229923888,0.0187317108132245,0.0201281369672508
891121af087ffff,19.45338681699777,5.906773633995542,5.906773633995542,5.906773633995542,2.0,1.0986122886681098,0.0,0.0,0.0
891121b4a0bffff,6.089576743879153,7.0,5.8922078799991535,7.0,1.0,0.6931471805599453,0.0,0.0,0.0
89112224467ffff,14.834504615883498,14.834504615883498,5.747440839308354,5.747440839308354,0.0,0.0,9.087063776575144,0.8530280972990827,1.581062603450596
89112224847ffff,11.0,30.0,5.794067779790266,5.794067779790266,6.0,1.9459101490553132,24.205932220209732,1.51793735837758,4.177709536750697
89112224ca7ffff,9.19821972416998,12.095242390754317,5.854896806281243,6.3585160007490735,39.0,3.688879454113936,5.736726390005243,0.5763907058866831,0.9022115206330252
891122258cbffff,8.02170365984006,15.77170365984006,7.021703659840061,11.02170365984006,0.0,0.0,4.75,0.3329795059181117,0.4309678563857276
89112226117ffff,12.915959188273437,41.53856541651973,12.915959188273437,41.53856541651973,7.0,2.0794415416798357,0.0,0.0,0.0
89112226827ffff,20.989468504906466,35.363372427063354,5.958025203125862,5.958025203125862,11.0,2.4849066497880004,29.40534722393749,1.6536663171246928,4.935418401471355
8911222686bffff,31.13017706669855,36.09394629044057,11.626578717634876,36.09394629044057,0.0,0.0,0.0,0.0,0.0
89112226873ffff,9.970277547817414,40.206132630373354,9.970277547817414,40.206132630373354,4.0,1.6094379124341005,0.0,0.0,0.0
89112226957ffff,33.32035448334787,33.32035448334787,5.772193249330158,5.772193249330158,5.0,1.791759469228055,27.548161234017712,1.6229136029490987,4.772563918786776
89112226973ffff,15.929687834912473,36.953536604528885,5.9157275422128865,7.67717925542281,9.0,2.302585092994046,29.276357349106075,1.4756661853753237,3.813426308683178
89112226adbffff,0.2062803491303939,12.0,24.0,12.0,5.0,1.791759469228055,0.0,0.0,0.0
89112226b03ffff,5.779640598096187,5.779640598096187,5.758861978014586,5.758861978014586,682.0,6.52649485957079,0.0207786200816011,0.003069561981442,0.0036081121862143
89112226c03ffff,33.83742232715852,75.74104267973647,6.427233252872018,12.611910681984096,19.0,2.995732273553991,63.12913199775237,1.7294914769948426,5.005516895067397
89112226c83ffff,7.603758815191088,17.150874470891747,6.713828158344784,12.997864738942326,15.0,2.772588722239781,4.153009731949421,0.2598139404285216,0.3195147676453943
89112226c8bffff,111.36862903062458,111.36862903062458,8.0,8.0,23.0,3.1780538303479458,103.36862903062458,2.5245602200163693,12.921078628828072
8911222754fffff,17.363001321668374,19.82556768611782,5.293421408239989,6.2621460519216265,1.0,0.6931471805599453,13.563421634196196,1.053506062924915,2.165938245728726
8911222e877ffff,5.737082307630614,7.0,5.737082307630614,7.0,0.0,0.0,0.0,0.0,0.0
8911228a653ffff,55.21518274828495,55.21518274828495,6.0,6.0,1.0,0.6931471805599453,49.21518274828495,2.0832767270222954,8.202530458047493
8911228b253ffff,33.58008174376582,90.74024523129746,15.311931198592315,35.93579359577694,4.0,1.6094379124341005,54.80445163552052,0.909780065246926,1.5250658508334978
8911228b2abffff,5.7410475559506535,6.0,5.7410475559506535,6.0,26.0,3.295836866004329,0.0,0.0,0.0
8911228b4a7ffff,5.8445375169927285,5.8445375169927285,5.832556939844862,5.832556939844862,2.0,1.0986122886681098,0.0119805771478667,0.0017519189108368,0.0020540866161154
8911228b68fffff,5.740149588346445,9.0,5.824421059413818,7.454346265240595,10.0,2.3978952727983707,1.545653734759405,0.167904432942008,0.2073493341685433
891122d4563ffff,6.094551339211568,6.508878781087554,6.094551339211568,6.508878781087554,12.0,2.5649493574615367,0.0,0.0,0.0
891122d4c0fffff,23.27108794105904,23.27108794105904,5.817602573280196,5.817602573280196,24.0,3.218875824868201,17.453485367778846,1.269777964102205,3.0001164823361037
891122d4c43ffff,36.27398097175385,36.27398097175385,5.880521541867727,5.880521541867727,33.0,3.5263605246161616,30.393459429886125,1.6896010675856632,5.168497252070738
891122d686fffff,5.681839092017312,8.0,6.046341600445127,8.801880926222752,10.0,2.3978952727983707,0.8018809262227524,0.0853497211710809,0.0911033599459146
891122d68c7ffff,1359.2955995394047,180.0,46.75914056609432,46.75914056609432,9.0,2.302585092994046,133.24085943390568,1.33232655719066,2.8495147220588657
891122d6b9bffff,16.908222836482278,38.9273388816061,5.701983900242667,7.0,8.0,2.1972245773362196,31.927338881606097,1.6076197325865684,4.561048411658014
8911232d8bbffff,17.324279476599877,26.26347702702413,6.0,6.488912218820568,2.0,1.0986122886681098,19.774564808203564,1.292124412799004,3.0474390993992846
891123355b3ffff,16.742884985965436,21.666189538811967,5.849618342236673,6.0,5.0,1.791759469228055,15.666189538811969,1.1749642174728387,2.6110315898019945
8911234225bffff,28.666573328991344,34.95441285282499,40.606244710380544,6.453103341478615,3.0,1.3862943611198906,28.50130951134637,1.5736213248054862,4.416682641381007
89112343017ffff,5.706189653261806,5.706189653261806,5.706189653261806,5.706189653261806,7.0,2.0794415416798357,0.0,0.0,0.0
8911234342fffff,5.840952352175904,6.0,5.840952352175904,6.0,7.0,2.0794415416798357,0.0,0.0,0.0
891123434b7ffff,5.774839744979351,10.0,5.727383634323842,9.693768221345088,3.0,1.3862943611198906,0.3062317786549116,0.0282341102167249,0.0315905818730643
8911234e5c7ffff,14.406815512087412,15.606448978208604,7.0,7.039942932337223,0.0,0.0,8.566506045871382,0.7253691273842535,1.2168431091283505
89112351453ffff,21.60735765039299,25.75919706299124,9.0,10.0,12.0,2.5649493574615367,15.75919706299124,0.8889829568915855,1.575919706299124
89112351467ffff,15.288695799545728,38.34196142148063,15.288695799545728,38.34196142148063,5.0,1.791759469228055,0.0,0.0,0.0
89112351697ffff,37.34341155996107,24.0,25.844602418921195,24.0,5.0,1.791759469228055,0.0,0.0,0.0
89112358da3ffff,13.54350852666261,27.46151961599706,5.846674051555475,6.687460940153033,0.0,0.0,20.774058675844024,1.3089624338718453,3.1064194410634776
8911235a523ffff,10.777957175287206,38.82671507898649,5.666935762930809,5.829357416943482,1.0,0.6931471805599453,32.99735766204301,1.7633073335366105,5.660548033327586
8911235b4afffff,28.93399358225736,22.418058809342444,9.0,22.0,2.0,1.0986122886681098,0.418058809342444,0.0180132527822323,0.0190026731519292
891123c922fffff,47.14771856773858,47.14771856773858,5.674991276299808,5.674991276299808,6.0,1.9459101490553132,41.47272729143877,1.975905857986755,7.307980800717584
891123c928bffff,12.5,61.0,8.833844404836816,8.833844404836816,8.0,2.1972245773362196,52.16615559516318,1.8413044383447603,5.905260858635967
8911244404bffff,5.943156457020125,6.24638598864677,5.707637837756231,5.766232220884483,8.0,2.1972245773362196,0.4801537677622871,0.0685584687490805,0.0832699324913134
891124486d7ffff,8.396193842889355,17.27145082717838,5.8029004772007164,5.8029004772007164,0.0,0.0,11.468550349977663,0.9879907155874514,1.9763479306662215
891124523a3ffff,771.0471901380841,7.096682561746898,16.02824225120295,7.1933651234937965,8.0,2.1972245773362196,0.0966825617468982,0.0118702779580481,0.0134405191571785
89112459697ffff,15.834167293324745,18.322956847829545,5.813195405274449,6.0,7.0,2.0794415416798357,12.322956847829545,1.0153837139726318,2.053826141304924
8911247292fffff,24.931884623117305,12.5,5.795653869351913,6.0,0.0,0.0,6.5,0.6567795363890705,1.0833333333333333
89112480993ffff,8.25,28.25,6.322203871711496,9.0,12.0,2.5649493574615367,19.25,1.0732944806838196,2.138888888888889
89112480d27ffff,16.375,42.375,14.25,36.0,16.0,2.833213344056216,6.375,0.1589653256227987,0.1770833333333333
89112480dafffff,7.063361222882855,20.75,5.733757045663064,5.945142367997107,132.0,4.890349128221754,14.804857632002893,1.141571282186859,2.4902444240356494
89112482907ffff,18.414417284657528,9.21739182455692,14.25,9.21739182455692,28.0,3.367295829986474,0.0,0.0,0.0
89112482923ffff,12.894754202511026,51.5790168100441,13.0,52.0,11.0,2.4849066497880004,0.4209831899558978,0.0079747933593314,0.0080958305760749
89112482933ffff,14.52039442974475,86.07921868898522,6.38690465408934,11.59868035717708,20.0,3.044522437723423,74.48053833180813,1.9332261890750264,6.421466583973991
89112482977ffff,8.922124411156744,27.55221536415128,8.0,23.0,15.0,2.772588722239781,4.55221536415128,0.1736806986859154,0.1979224071370121
8911248644bffff,25.283291379755457,20.33968715851744,7.0,19.400353697397875,11.0,2.4849066497880004,0.9393334611195634,0.045016347095256,0.0484183678179823
89112487483ffff,12.126761437803523,65.9446555389732,13.0,74.0,14.0,2.70805020110221,8.055344461026806,0.1136218722334234,0.1088560062300919
8911248768bffff,5.736222038840412,5.736222038840412,5.736222038840412,5.736222038840412,27.0,3.332204510175204,0.0,0.0,0.0
8911248a4d3ffff,10.989777100093576,28.959108400374305,6.0,9.0,3.0,1.3862943611198906,19.959108400374305,1.0972483055450657,2.2176787111527005
89112490197ffff,5.772100963451519,6.0,5.768129633673366,5.994856463123167,17.0,2.8903717578961645,0.0051435368768331,0.0007350610736136,0.0008579916647668
891124901cbffff,8.236410203346567,6.0,5.886446664892154,6.0,14.0,2.70805020110221,0.0,0.0,0.0
89112490913ffff,10.0,34.0,10.0,32.0,9.0,2.302585092994046,2.0,0.0588405000229332,0.0625
89112490917ffff,12.212613506700656,26.731734965802648,8.315358099353489,17.081732917865864,47.0,3.871201010907891,9.650002047936784,0.4276752264554937,0.5649310930183086
8911249091bffff,16.106268124940158,84.41796660115062,14.186811851448187,64.94314387215617,6.0,1.9459101490553132,19.474822728994457,0.2587635461368105,0.2998749608939723
8911249092bffff,25.538886906664203,24.0,8.951554236687798,15.0,22.0,3.1354942159291497,9.0,0.4462871026284194,0.6
89112490933ffff,9.0,20.0,9.0,20.0,57.0,4.060443010546419,0.0,0.0,0.0
8911249093bffff,5.735636008989471,5.735636008989471,5.700552137600083,5.700552137600083,37.0,3.6375861597263857,0.0350838713893875,0.0052223072112371,0.0061544689957274
891124909afffff,6.0,6.0,6.0,6.0,86.0,4.465908118654584,0.0,0.0,0.0
891124909bbffff,9.0,23.0,6.715589476899726,12.720152646048769,51.0,3.951243718581427,10.279847353951231,0.5591880823067941,0.8081544019162723
891124909c7ffff,57.530991674027334,57.530991674027334,5.727492441631232,5.727492441631232,5.0,1.791759469228055,51.8034992323961,2.163353906048708,9.044708440966897
89112490d03ffff,7.709787076376198,14.265552860390017,8.75,15.0,10.0,2.3978952727983707,0.7344471396099852,0.0469898791922362,0.0489631426406656
89112490d0bffff,5.847236088726511,5.847236088726511,5.847236088726511,5.847236088726511,5.0,1.791759469228055,0.0,0.0,0.0
89112490d17ffff,30.48385469028149,47.162671380709874,8.367086188419762,28.86708618841976,15.0,2.772588722239781,18.295585192290115,0.4778271906293923,0.6337870428927989
89112490d33ffff,9.992008792632614,12.435432208119945,9.002981399332665,10.962981869740505,5.0,1.791759469228055,1.472450338379442,0.116078374200597,0.1343111167996755
89112490d6fffff,23.174006476861265,10.0,23.174006476861265,10.0,6.0,1.9459101490553132,0.0,0.0,0.0
89112490d83ffff,35.559027485022476,35.559027485022476,5.96074611604231,5.96074611604231,6.0,1.9459101490553132,29.598281368980167,1.658641476531522,4.965532970666465
89112490d9bffff,5.729621038804502,5.729621038804502,5.767483086649754,5.767483086649754,9.0,2.302585092994046,0.0378620478452527,0.0056104104714098,0.0065647436284457
